salary_id,employee_id,effective_date,base_salary,bonus_pct,currency,change_reason
3075,1463,2021-07-06,179300.0,18.8,USD,Merit Increase
3076,1463,2021-06-20,189200.0,7.2,USD,Merit Increase
3077,1464,2018-06-10,122200.0,13.5,USD,Hire
3078,1464,2019-05-11,133400.0,12.1,USD,Promotion
3079,1465,2023-01-10,107900.0,15.5,USD,Hire
3080,1465,2023-08-22,113800.0,14.4,USD,Merit Increase
3081,1465,2026-01-19,115500.0,20.9,USD,Promotion
3082,1465,2025-10-17,115500.0,22.0,USD,Merit Increase
3083,1466,2017-04-06,133500.0,16.1,USD,Hire
3084,1466,2025-11-04,137200.0,29.6,USD,Merit Increase
3085,1466,2023-01-29,152800.0,23.8,USD,Promotion
3086,1466,2021-01-22,167200.0,17.5,USD,Promotion
3087,1467,2021-02-03,177100.0,10.4,USD,Hire
3088,1467,2024-10-23,183900.0,22.9,USD,Merit Increase
3089,1467,2024-09-11,189000.0,20.6,USD,Merit Increase
3090,1468,2016-10-01,54800.0,18.8,USD,Hire
3091,1468,2019-02-16,60300.0,12.3,USD,Promotion
3092,1468,2022-04-07,66300.0,25.0,USD,Promotion
3093,1469,2022-12-17,201200.0,15.1,USD,Hire
3094,1469,2023-11-30,214300.0,18.6,USD,Adjustment
3095,1470,2017-07-25,121700.0,9.7,USD,Hire
3096,1470,2020-03-19,134500.0,11.5,USD,Promotion
3097,1471,2025-02-03,157500.0,16.6,USD,Hire
3098,1471,2025-08-02,162600.0,15.6,USD,Merit Increase
3099,1471,2025-08-13,168700.0,26.8,USD,Merit Increase
3100,1471,2025-08-10,176700.0,6.8,USD,Merit Increase
3101,1472,2022-04-27,219500.0,18.0,USD,Hire
3102,1472,2024-09-27,227100.0,8.0,USD,Merit Increase
3103,1472,2023-10-22,236500.0,19.4,USD,Merit Increase
3104,1472,2023-01-29,256000.0,12.4,USD,Promotion
3105,1473,2025-08-21,240300.0,19.9,USD,Hire
3106,1473,2026-02-17,252000.0,8.0,USD,Merit Increase
3107,1474,2022-10-17,149900.0,24.8,USD,Hire
3108,1474,2023-10-13,158100.0,6.1,USD,Merit Increase
3109,1475,2023-06-22,78600.0,6.7,USD,Hire
3110,1476,2023-09-11,55500.0,8.5,USD,Hire
3111,1476,2026-01-25,61400.0,22.7,USD,Promotion
3112,1476,2024-03-17,65300.0,7.1,USD,Adjustment
3113,1477,2019-04-13,210100.0,20.3,USD,Hire
3114,1477,2024-01-12,232200.0,16.4,USD,Promotion
3115,1478,2025-08-15,151800.0,8.5,USD,Hire
3116,1479,2017-12-18,47700.0,16.7,USD,Hire
3117,1480,2023-10-22,108900.0,8.5,USD,Hire
3118,1481,2021-12-20,179200.0,8.1,USD,Hire
3119,1482,2020-03-15,188400.0,12.0,USD,Hire
3120,1483,2021-04-07,78800.0,13.5,USD,Hire
3121,1483,2024-04-16,82600.0,17.7,USD,Merit Increase
3122,1483,2024-06-09,85400.0,14.9,USD,Merit Increase
3123,1484,2024-04-25,288400.0,15.7,USD,Hire
3124,1484,2026-02-21,306600.0,18.3,USD,Merit Increase
3125,1484,2025-07-07,318700.0,25.7,USD,Merit Increase
3126,1485,2025-09-08,156400.0,17.4,USD,Hire
3127,1485,2026-03-07,160700.0,27.1,USD,Merit Increase
3128,1486,2026-06-25,154900.0,22.1,USD,Hire
3129,1487,2025-12-23,222500.0,17.7,USD,Hire
3130,1487,2026-06-21,234100.0,18.4,USD,Merit Increase
3131,1487,2026-06-22,242600.0,12.4,USD,Merit Increase
3132,1488,2023-07-12,85500.0,16.5,USD,Hire
3133,1488,2024-12-01,91300.0,13.1,USD,Merit Increase
3134,1489,2021-02-15,61500.0,13.8,USD,Hire
3135,1489,2025-03-06,64600.0,30.0,USD,Adjustment
3136,1490,2021-08-16,117300.0,11.7,USD,Hire
3137,1491,2018-05-18,97300.0,20.6,USD,Hire
3138,1492,2025-05-16,262600.0,20.5,USD,Hire
3139,1493,2021-01-29,156700.0,20.3,USD,Hire
3140,1493,2023-02-27,163800.0,7.5,USD,Adjustment
3141,1494,2022-08-31,225000.0,21.9,USD,Hire
3142,1494,2023-09-14,236400.0,16.6,USD,Merit Increase
3143,1494,2023-03-22,249700.0,10.0,USD,Adjustment
3144,1495,2025-10-31,119700.0,12.9,USD,Hire
3145,1496,2023-10-20,325100.0,13.2,USD,Hire
3146,1497,2019-09-05,85600.0,22.0,USD,Hire
3147,1497,2021-09-28,100100.0,20.8,USD,Promotion
3148,1498,2018-03-02,174300.0,17.4,USD,Hire
3149,1499,2017-10-31,308100.0,14.0,USD,Hire
3150,1500,2023-04-18,75200.0,22.7,USD,Hire
3151,1500,2025-07-25,88300.0,29.6,USD,Promotion
3152,1501,2018-06-08,144100.0,23.5,USD,Hire
3153,1502,2022-11-18,88700.0,6.4,USD,Hire
3154,1503,2025-12-25,214600.0,19.9,USD,Hire
3155,1503,2026-06-23,245200.0,29.3,USD,Promotion
3156,1503,2026-06-23,259400.0,8.7,USD,Adjustment
3157,1504,2018-01-02,97100.0,12.3,USD,Hire
3158,1504,2020-01-14,101200.0,11.0,USD,Merit Increase
3159,1504,2025-09-27,108000.0,21.5,USD,Merit Increase
3160,1505,2020-02-04,339200.0,16.8,USD,Hire
3161,1506,2019-01-16,145000.0,16.9,USD,Hire
3162,1506,2022-10-22,150400.0,19.9,USD,Merit Increase
3163,1507,2021-12-21,100800.0,10.6,USD,Hire
3164,1508,2022-08-23,67100.0,11.3,USD,Hire
3165,1508,2023-12-28,70200.0,14.6,USD,Merit Increase
3166,1508,2023-02-23,73500.0,11.6,USD,Promotion
3167,1509,2019-03-11,72300.0,24.9,USD,Hire
3168,1510,2024-05-12,334600.0,5.6,USD,Hire
3169,1510,2026-01-24,343400.0,12.3,USD,Merit Increase
3170,1511,2023-05-28,85700.0,16.3,USD,Hire
3171,1511,2025-09-27,91500.0,19.5,USD,Merit Increase
3172,1511,2026-02-10,94500.0,11.5,USD,Merit Increase
3173,1512,2017-10-13,215300.0,20.1,USD,Hire
3174,1512,2024-01-21,230100.0,11.8,USD,Adjustment
3175,1512,2026-02-14,236300.0,21.6,USD,Merit Increase
3176,1513,2019-08-28,340700.0,5.9,USD,Hire
3177,1513,2022-09-15,367500.0,11.9,USD,Promotion
3178,1513,2023-03-16,367500.0,23.9,USD,Promotion
3179,1513,2025-07-07,367500.0,6.2,USD,Merit Increase
3180,1514,2019-02-17,158700.0,20.5,USD,Hire
3181,1514,2022-08-04,176500.0,20.4,USD,Promotion
3182,1515,2026-04-28,292900.0,8.0,USD,Hire
3183,1516,2018-02-16,168400.0,18.4,USD,Hire
3184,1516,2023-08-02,179500.0,16.6,USD,Adjustment
3185,1517,2025-09-22,151000.0,6.4,USD,Hire
3186,1517,2026-04-08,158300.0,8.3,USD,Merit Increase
3187,1518,2024-04-05,140700.0,5.3,USD,Hire
3188,1519,2021-01-08,177000.0,9.9,USD,Hire
3189,1520,2017-01-28,141100.0,15.9,USD,Hire
3190,1520,2020-08-07,154500.0,26.1,USD,Promotion
3191,1520,2026-02-11,161300.0,20.4,USD,Merit Increase
3192,1521,2019-03-07,161500.0,18.4,USD,Hire
3193,1521,2025-09-02,165300.0,23.6,USD,Merit Increase
3194,1522,2016-11-27,132900.0,22.9,USD,Hire
3195,1522,2018-02-28,152500.0,24.4,USD,Promotion
3196,1523,2017-02-18,160800.0,18.3,USD,Hire
3197,1523,2020-07-01,184700.0,28.6,USD,Promotion
3198,1523,2022-06-05,189000.0,6.4,USD,Promotion
3199,1524,2023-08-25,102400.0,15.5,USD,Hire
3200,1524,2024-10-03,104800.0,10.4,USD,Adjustment
3201,1524,2026-03-08,107000.0,17.4,USD,Merit Increase
3202,1525,2025-12-22,127300.0,16.0,USD,Hire
3203,1525,2026-06-21,131500.0,12.2,USD,Adjustment
3204,1526,2017-05-31,148400.0,9.7,USD,Hire
3205,1526,2025-03-15,154100.0,14.9,USD,Merit Increase
3206,1526,2025-07-18,166600.0,7.2,USD,Promotion
3207,1527,2021-05-31,193000.0,16.1,USD,Hire
3208,1527,2023-09-28,213100.0,10.5,USD,Promotion
3209,1528,2025-05-29,339000.0,6.8,USD,Hire
3210,1528,2026-05-19,349500.0,7.0,USD,Merit Increase
3211,1529,2019-01-20,152100.0,8.9,USD,Hire
3212,1529,2025-07-20,166800.0,14.0,USD,Promotion
3213,1530,2016-10-07,132500.0,6.9,USD,Hire
3214,1530,2017-10-02,140500.0,23.7,USD,Merit Increase
3215,1531,2022-02-25,80600.0,5.1,USD,Hire
3216,1532,2019-04-07,102700.0,13.3,USD,Hire
3217,1533,2017-11-12,89800.0,13.3,USD,Hire
3218,1533,2020-01-22,95600.0,16.9,USD,Merit Increase
3219,1533,2019-09-05,99900.0,5.0,USD,Merit Increase
3220,1534,2019-12-23,346500.0,6.3,USD,Hire
3221,1534,2024-06-19,364900.0,22.5,USD,Adjustment
3222,1534,2023-03-13,367500.0,25.9,USD,Promotion
3223,1535,2020-09-09,52200.0,12.1,USD,Hire
3224,1535,2024-02-26,57200.0,18.4,USD,Promotion
3225,1535,2023-12-07,59900.0,28.3,USD,Merit Increase
3226,1536,2017-07-09,171200.0,13.5,USD,Hire
3227,1536,2026-04-26,176800.0,5.9,USD,Merit Increase
3228,1537,2026-03-06,202900.0,21.9,USD,Hire
3229,1538,2020-04-27,257400.0,18.6,USD,Hire
3230,1538,2025-04-22,268300.0,15.1,USD,Adjustment
3231,1538,2024-03-25,283500.0,28.1,USD,Merit Increase
3232,1539,2023-07-29,294000.0,22.3,USD,Hire
3233,1540,2020-09-26,67100.0,21.3,USD,Hire
3234,1540,2026-05-03,70800.0,5.8,USD,Merit Increase
3235,1540,2024-05-12,73500.0,18.4,USD,Merit Increase
3236,1540,2022-11-01,73500.0,18.1,USD,Adjustment
3237,1541,2017-10-18,128000.0,21.4,USD,Hire
3238,1541,2026-01-03,131800.0,14.1,USD,Merit Increase
3239,1541,2020-09-27,136200.0,12.0,USD,Merit Increase
3240,1542,2019-02-26,81400.0,16.0,USD,Hire
3241,1542,2023-02-23,86200.0,28.1,USD,Merit Increase
3242,1543,2026-02-04,159900.0,12.7,USD,Hire
3243,1544,2023-05-21,266000.0,20.5,USD,Hire
3244,1545,2016-09-20,149100.0,22.8,USD,Hire
3245,1546,2017-03-30,88700.0,12.2,USD,Hire
3246,1546,2019-09-27,98600.0,16.2,USD,Promotion
3247,1547,2022-07-17,236200.0,12.6,USD,Hire
3248,1548,2024-02-28,160500.0,6.0,USD,Hire
3249,1548,2025-03-10,188900.0,8.2,USD,Promotion
3250,1548,2025-07-14,189000.0,19.4,USD,Promotion
3251,1549,2020-11-19,113900.0,22.0,USD,Hire
3252,1550,2025-12-09,157800.0,18.9,USD,Hire
3253,1550,2026-06-07,170700.0,8.1,USD,Promotion
3254,1550,2026-06-08,178200.0,8.0,USD,Adjustment
3255,1551,2021-04-30,140200.0,14.8,USD,Hire
3256,1551,2021-12-20,160200.0,23.4,USD,Promotion
3257,1551,2021-11-11,169100.0,6.4,USD,Merit Increase
3258,1551,2021-11-19,177700.0,23.6,USD,Merit Increase
3259,1552,2025-11-18,46600.0,6.5,USD,Hire
3260,1553,2022-09-27,120300.0,18.8,USD,Hire
3261,1554,2022-04-08,201300.0,18.5,USD,Hire
3262,1554,2024-04-09,233100.0,14.7,USD,Promotion
3263,1554,2024-05-13,238100.0,28.9,USD,Merit Increase
3264,1555,2017-07-06,196600.0,13.2,USD,Hire
3265,1556,2026-03-22,72800.0,23.0,USD,Hire
3266,1557,2025-02-17,143500.0,18.5,USD,Hire
3267,1557,2025-11-18,146600.0,21.9,USD,Merit Increase
3268,1557,2025-10-18,151200.0,21.9,USD,Merit Increase
3269,1558,2022-01-26,219500.0,6.1,USD,Hire
3270,1559,2026-05-11,159600.0,19.9,USD,Hire
3271,1560,2020-10-27,73800.0,12.7,USD,Hire
3272,1560,2022-01-01,83200.0,18.7,USD,Promotion
3273,1561,2018-08-27,174600.0,18.9,USD,Hire
3274,1561,2020-11-11,180800.0,15.2,USD,Merit Increase
3275,1561,2023-08-30,188400.0,22.9,USD,Merit Increase
3276,1561,2020-01-25,199500.0,12.8,USD,Adjustment
3277,1562,2025-02-05,167800.0,21.1,USD,Hire
3278,1563,2023-08-01,186700.0,16.5,USD,Hire
3279,1563,2024-01-29,190500.0,19.2,USD,Merit Increase
3280,1563,2024-01-28,202600.0,28.4,USD,Merit Increase
3281,1564,2024-12-25,149600.0,12.4,USD,Hire
3282,1565,2019-03-07,150500.0,11.5,USD,Hire
3283,1565,2021-12-23,155700.0,18.2,USD,Adjustment
3284,1565,2024-01-07,165300.0,12.6,USD,Merit Increase
3285,1566,2024-11-19,148400.0,10.1,USD,Hire
3286,1567,2020-05-23,232100.0,23.3,USD,Hire
3287,1567,2024-04-02,238600.0,28.9,USD,Merit Increase
3288,1568,2025-05-04,141400.0,8.8,USD,Hire
3289,1568,2026-05-01,150200.0,6.2,USD,Adjustment
3290,1568,2026-05-09,173800.0,10.4,USD,Promotion
3291,1569,2021-01-23,103500.0,19.8,USD,Hire
3292,1569,2021-11-18,109000.0,12.9,USD,Merit Increase
3293,1569,2021-09-06,115500.0,28.6,USD,Merit Increase
3294,1570,2023-02-21,189200.0,9.6,USD,Hire
3295,1570,2023-09-24,193500.0,6.0,USD,Merit Increase
3296,1570,2025-10-27,198200.0,22.1,USD,Adjustment
3297,1571,2021-08-25,50900.0,13.8,USD,Hire
3298,1571,2025-05-11,54400.0,18.1,USD,Merit Increase
3299,1571,2022-05-25,56500.0,8.2,USD,Merit Increase
3300,1572,2021-03-04,151800.0,5.2,USD,Hire
3301,1572,2021-10-21,155300.0,27.7,USD,Merit Increase
3302,1573,2023-10-20,131600.0,9.4,USD,Hire
3303,1573,2024-11-01,140400.0,20.0,USD,Merit Increase
3304,1573,2024-09-15,144100.0,18.0,USD,Merit Increase
3305,1573,2025-04-27,150900.0,21.2,USD,Merit Increase
3306,1574,2021-08-25,296900.0,9.2,USD,Hire
3307,1575,2018-10-07,189600.0,19.3,USD,Hire
3308,1576,2025-02-13,326800.0,22.1,USD,Hire
3309,1577,2026-01-31,87700.0,19.5,USD,Hire
3310,1578,2020-12-03,189700.0,20.2,USD,Hire
3311,1578,2024-06-21,199500.0,21.6,USD,Promotion
3312,1578,2024-01-21,199500.0,11.7,USD,Merit Increase
3313,1578,2022-06-09,199500.0,11.0,USD,Adjustment
3314,1579,2025-03-03,258800.0,24.6,USD,Hire
3315,1579,2025-09-08,274400.0,14.4,USD,Merit Increase
3316,1579,2025-10-13,287900.0,15.1,USD,Merit Increase
3317,1579,2025-09-05,298700.0,20.9,USD,Merit Increase
3318,1580,2022-05-11,91500.0,20.3,USD,Hire
3319,1580,2026-05-18,97300.0,12.6,USD,Merit Increase
3320,1581,2022-07-26,274100.0,19.1,USD,Hire
3321,1582,2019-10-12,87500.0,23.6,USD,Hire
3322,1582,2020-12-02,93100.0,6.1,USD,Adjustment
3323,1583,2017-01-13,164700.0,22.2,USD,Hire
3324,1584,2018-10-25,79700.0,13.8,USD,Hire
3325,1585,2024-07-14,99600.0,10.7,USD,Hire
3326,1586,2023-06-27,77600.0,19.4,USD,Hire
3327,1587,2025-06-14,82100.0,6.1,USD,Hire
3328,1588,2024-03-26,138900.0,12.1,USD,Hire
3329,1588,2025-05-13,147800.0,27.2,USD,Merit Increase
3330,1589,2021-05-07,262400.0,6.2,USD,Hire
3331,1589,2023-04-29,269100.0,25.4,USD,Merit Increase
3332,1589,2026-05-10,286000.0,24.8,USD,Merit Increase
3333,1590,2024-11-15,294600.0,24.0,USD,Hire
3334,1591,2016-08-14,55200.0,17.1,USD,Hire
3335,1592,2025-04-03,238400.0,7.7,USD,Hire
3336,1593,2021-01-17,94300.0,18.1,USD,Hire
3337,1593,2022-05-11,106500.0,19.5,USD,Promotion
3338,1593,2022-07-13,111400.0,16.4,USD,Merit Increase
3339,1593,2026-03-11,115500.0,21.9,USD,Merit Increase
3340,1594,2026-03-12,278700.0,22.0,USD,Hire
3341,1595,2024-01-05,162000.0,19.8,USD,Hire
3342,1596,2022-02-02,182000.0,9.6,USD,Hire
3343,1597,2020-05-07,140000.0,13.7,USD,Hire
3344,1597,2020-12-13,143000.0,27.4,USD,Merit Increase
3345,1598,2017-06-04,89900.0,23.1,USD,Hire
3346,1599,2018-11-04,142500.0,18.1,USD,Hire
3347,1600,2018-06-04,163300.0,13.7,USD,Hire
3348,1600,2024-04-22,172500.0,10.9,USD,Adjustment
3349,1600,2025-07-15,181900.0,25.1,USD,Merit Increase
3350,1601,2020-11-30,143800.0,23.5,USD,Hire
3351,1601,2025-12-21,147500.0,15.5,USD,Adjustment
3352,1601,2023-01-30,154800.0,27.6,USD,Merit Increase
3353,1601,2025-12-31,161100.0,8.6,USD,Adjustment
3354,1602,2023-06-12,248800.0,6.1,USD,Hire
3355,1602,2023-12-19,260100.0,25.3,USD,Merit Increase
3356,1603,2019-07-23,175200.0,17.9,USD,Hire
3357,1604,2024-07-21,119700.0,24.4,USD,Hire
3358,1604,2025-03-23,123900.0,23.9,USD,Merit Increase
3359,1604,2025-12-08,135900.0,17.5,USD,Promotion
3360,1604,2025-06-02,142800.0,18.5,USD,Merit Increase
3361,1605,2022-08-24,115500.0,13.2,USD,Hire
3362,1605,2024-02-24,133100.0,14.3,USD,Promotion
3363,1605,2024-06-12,141300.0,16.1,USD,Merit Increase
3364,1605,2024-06-21,164500.0,22.9,USD,Promotion
3365,1606,2016-10-04,143500.0,15.5,USD,Hire
3366,1606,2020-08-12,146900.0,16.1,USD,Merit Increase
3367,1607,2020-02-22,93900.0,19.8,USD,Hire
3368,1607,2021-05-17,109500.0,22.9,USD,Promotion
3369,1608,2022-04-10,264800.0,11.9,USD,Hire
3370,1609,2022-08-02,148400.0,24.9,USD,Hire
3371,1610,2023-05-22,106400.0,24.4,USD,Hire
3372,1610,2026-03-27,113800.0,18.9,USD,Merit Increase
3373,1611,2021-06-29,142700.0,16.0,USD,Hire
3374,1612,2017-11-04,149700.0,7.1,USD,Hire
3375,1612,2019-06-21,159000.0,16.5,USD,Merit Increase
3376,1612,2019-01-22,172800.0,15.8,USD,Promotion
3377,1612,2019-02-03,178300.0,6.4,USD,Merit Increase
3378,1613,2017-08-27,45300.0,13.0,USD,Hire
3379,1613,2018-04-17,50400.0,12.1,USD,Promotion
3380,1613,2020-05-11,52800.0,11.2,USD,Merit Increase
3381,1614,2017-11-02,177800.0,20.8,USD,Hire
3382,1615,2016-07-17,51300.0,11.5,USD,Hire
3383,1615,2023-08-17,53300.0,6.8,USD,Merit Increase
3384,1616,2016-11-12,256600.0,6.8,USD,Hire
3385,1616,2025-11-05,296600.0,27.1,USD,Promotion
3386,1617,2020-11-08,86200.0,7.1,USD,Hire
3387,1617,2023-02-08,94300.0,11.7,USD,Promotion
3388,1617,2022-01-29,106700.0,25.6,USD,Promotion
3389,1618,2017-06-13,152600.0,17.3,USD,Hire
3390,1619,2026-05-21,59600.0,20.8,USD,Hire
3391,1620,2024-08-18,343300.0,23.4,USD,Hire
3392,1621,2021-02-04,120200.0,9.2,USD,Hire
3393,1622,2020-03-10,250800.0,17.1,USD,Hire
3394,1623,2017-02-09,89500.0,16.3,USD,Hire
3395,1623,2022-11-10,105400.0,10.0,USD,Promotion
3396,1623,2020-12-18,109900.0,13.6,USD,Adjustment
3397,1624,2026-03-31,45700.0,24.1,USD,Hire
3398,1625,2024-07-04,169900.0,16.2,USD,Hire
3399,1625,2025-10-23,180000.0,11.3,USD,Merit Increase
3400,1625,2025-02-08,189000.0,7.3,USD,Promotion
3401,1626,2022-04-10,94000.0,19.2,USD,Hire
3402,1627,2019-07-20,317200.0,18.4,USD,Hire
3403,1628,2024-04-19,138900.0,9.8,USD,Hire
3404,1629,2022-04-02,184400.0,19.5,USD,Hire
3405,1629,2023-09-18,195800.0,24.3,USD,Merit Increase
3406,1630,2021-06-27,152900.0,8.8,USD,Hire
3407,1630,2026-01-23,161000.0,21.9,USD,Merit Increase
3408,1631,2022-05-07,186700.0,8.2,USD,Hire
3409,1631,2025-02-08,194100.0,17.0,USD,Merit Increase
3410,1632,2023-05-17,124300.0,21.7,USD,Hire
3411,1632,2025-08-24,132500.0,5.5,USD,Merit Increase
3412,1633,2018-09-25,243200.0,22.3,USD,Hire
3413,1634,2017-03-14,225200.0,18.2,USD,Hire
3414,1634,2024-03-16,238300.0,13.4,USD,Merit Increase
3415,1635,2023-04-29,109500.0,8.0,USD,Hire
3416,1635,2024-07-06,113500.0,27.0,USD,Merit Increase
3417,1635,2024-08-14,115500.0,8.7,USD,Merit Increase
3418,1636,2019-11-06,87900.0,15.7,USD,Hire
3419,1636,2023-08-29,102800.0,17.1,USD,Promotion
3420,1636,2023-02-10,109100.0,26.6,USD,Adjustment
3421,1636,2022-03-26,111500.0,18.4,USD,Merit Increase
3422,1637,2026-05-24,145000.0,23.0,USD,Hire
3423,1638,2017-11-13,61800.0,11.0,USD,Hire
3424,1639,2021-06-15,202600.0,18.1,USD,Hire
3425,1639,2023-12-18,223300.0,11.9,USD,Promotion
3426,1639,2024-02-04,251700.0,11.9,USD,Promotion
3427,1640,2024-10-29,328400.0,15.8,USD,Hire
3428,1640,2025-10-12,358200.0,5.9,USD,Promotion
3429,1641,2023-06-25,191900.0,18.2,USD,Hire
3430,1641,2024-11-11,216300.0,11.8,USD,Promotion
3431,1641,2025-03-28,221000.0,17.7,USD,Merit Increase
3432,1641,2024-04-18,232900.0,29.1,USD,Adjustment
3433,1642,2017-07-30,47400.0,17.6,USD,Hire
3434,1642,2023-10-29,53100.0,23.6,USD,Promotion
3435,1642,2019-12-20,55100.0,14.4,USD,Merit Increase
3436,1643,2020-08-30,132000.0,17.4,USD,Hire
3437,1644,2017-03-25,305000.0,24.0,USD,Hire
3438,1644,2018-08-18,321700.0,25.9,USD,Merit Increase
3439,1644,2026-03-28,329900.0,22.8,USD,Merit Increase
3440,1645,2021-12-24,149800.0,17.1,USD,Hire
3441,1645,2026-05-17,165900.0,12.9,USD,Promotion
3442,1646,2021-12-15,128100.0,10.7,USD,Hire
3443,1647,2023-12-31,250000.0,15.0,USD,Hire
3444,1647,2025-05-09,262500.0,13.3,USD,Merit Increase
3445,1648,2026-04-30,157200.0,7.8,USD,Hire
3446,1649,2019-07-06,120300.0,8.4,USD,Hire
3447,1649,2020-04-27,131500.0,26.7,USD,Promotion
3448,1649,2020-01-14,147700.0,23.7,USD,Promotion
3449,1650,2025-12-02,188500.0,20.9,USD,Hire
3450,1650,2026-06-01,199500.0,17.3,USD,Merit Increase
3451,1651,2019-03-12,233500.0,8.1,USD,Hire
3452,1652,2025-02-19,206800.0,12.6,USD,Hire
3453,1653,2023-03-02,144400.0,12.0,USD,Hire
3454,1654,2021-09-17,156900.0,15.8,USD,Hire
3455,1654,2026-04-15,164200.0,14.2,USD,Adjustment
3456,1654,2025-02-23,171300.0,22.0,USD,Merit Increase
3457,1655,2017-01-24,104400.0,6.4,USD,Hire
3458,1655,2023-06-24,110600.0,21.4,USD,Merit Increase
3459,1655,2024-01-20,114700.0,19.3,USD,Merit Increase
3460,1655,2021-12-20,115500.0,9.8,USD,Adjustment
3461,1656,2024-12-27,315300.0,14.9,USD,Hire
3462,1656,2025-12-23,325900.0,16.4,USD,Merit Increase
3463,1657,2026-06-17,195200.0,14.2,USD,Hire
3464,1658,2025-12-28,111500.0,6.3,USD,Hire
3465,1658,2026-06-26,115000.0,23.3,USD,Merit Increase
3466,1659,2022-12-16,159800.0,17.8,USD,Hire
3467,1659,2025-05-11,165400.0,22.6,USD,Adjustment
3468,1659,2024-11-07,170300.0,29.2,USD,Merit Increase
3469,1660,2018-07-15,91700.0,10.0,USD,Hire
3470,1660,2019-02-19,96800.0,18.3,USD,Merit Increase
3471,1661,2018-05-12,275700.0,21.7,USD,Hire
3472,1661,2019-03-22,317900.0,9.3,USD,Promotion
3473,1661,2019-07-22,329000.0,6.4,USD,Merit Increase
3474,1661,2019-03-21,344500.0,9.7,USD,Merit Increase
3475,1662,2025-04-21,182100.0,13.1,USD,Hire
3476,1662,2025-10-30,188100.0,22.6,USD,Merit Increase
3477,1662,2026-05-07,199500.0,10.8,USD,Promotion
3478,1663,2018-10-07,174700.0,11.0,USD,Hire
3479,1663,2023-04-13,199500.0,26.6,USD,Promotion
3480,1664,2024-04-14,295000.0,24.0,USD,Hire
3481,1664,2025-10-09,324300.0,5.8,USD,Promotion
3482,1665,2019-08-07,53300.0,13.3,USD,Hire
3483,1665,2026-04-25,56500.0,5.6,USD,Merit Increase
3484,1665,2025-05-24,59100.0,18.7,USD,Merit Increase
3485,1666,2021-10-30,49200.0,24.6,USD,Hire
3486,1667,2025-06-10,50400.0,18.8,USD,Hire
3487,1668,2024-03-04,335000.0,18.0,USD,Hire
3488,1668,2025-02-13,342200.0,12.7,USD,Merit Increase
3489,1668,2024-12-05,367500.0,15.1,USD,Promotion
3490,1668,2024-12-10,367500.0,6.1,USD,Adjustment
3491,1669,2022-04-13,215800.0,18.7,USD,Hire
3492,1669,2026-02-03,230600.0,29.3,USD,Merit Increase
3493,1670,2025-11-06,130100.0,13.8,USD,Hire
3494,1671,2018-06-18,209300.0,17.1,USD,Hire
3495,1672,2017-08-24,104900.0,14.6,USD,Hire
3496,1672,2018-03-03,110800.0,5.0,USD,Merit Increase
3497,1673,2024-02-11,68800.0,24.3,USD,Hire
3498,1673,2025-08-11,73500.0,9.0,USD,Promotion
3499,1673,2026-01-03,73500.0,19.1,USD,Promotion
3500,1674,2019-11-29,157300.0,11.2,USD,Hire
3501,1675,2021-07-30,296800.0,9.3,USD,Hire
3502,1675,2024-07-07,330000.0,25.8,USD,Promotion
3503,1675,2022-04-27,343000.0,5.9,USD,Merit Increase
3504,1675,2023-06-12,362700.0,7.7,USD,Merit Increase
3505,1676,2021-05-14,51400.0,7.1,USD,Hire
3506,1676,2026-03-02,54400.0,29.7,USD,Merit Increase
3507,1677,2019-02-04,126900.0,21.5,USD,Hire
3508,1678,2018-05-24,159800.0,14.5,USD,Hire
3509,1679,2024-11-10,249200.0,17.3,USD,Hire
3510,1679,2026-04-04,254500.0,21.7,USD,Adjustment
3511,1679,2026-03-17,259800.0,26.1,USD,Merit Increase
3512,1680,2019-12-08,113600.0,24.3,USD,Hire
3513,1680,2024-06-15,116600.0,29.2,USD,Merit Increase
3514,1680,2020-08-21,121200.0,21.3,USD,Merit Increase
3515,1681,2019-06-18,150100.0,10.6,USD,Hire
3516,1681,2021-11-02,160300.0,22.3,USD,Merit Increase
3517,1682,2023-01-04,285500.0,15.1,USD,Hire
3518,1683,2026-02-11,215900.0,10.8,USD,Hire
3519,1684,2021-01-13,91700.0,19.8,USD,Hire
3520,1684,2025-03-28,94500.0,19.5,USD,Merit Increase
3521,1684,2024-03-22,106500.0,15.6,USD,Promotion
3522,1685,2018-08-12,168100.0,13.6,USD,Hire
3523,1686,2023-07-28,144300.0,18.0,USD,Hire
3524,1687,2024-09-09,239600.0,22.0,USD,Hire
3525,1687,2025-06-18,246400.0,5.5,USD,Adjustment
3526,1688,2017-01-15,108100.0,9.7,USD,Hire
3527,1688,2021-04-19,115500.0,27.3,USD,Promotion
3528,1688,2021-10-17,115500.0,7.0,USD,Promotion
3529,1689,2021-12-26,139500.0,20.9,USD,Hire
3530,1689,2022-06-24,157200.0,29.1,USD,Promotion
3531,1689,2022-08-20,168000.0,17.1,USD,Promotion
3532,1690,2025-05-27,268400.0,23.8,USD,Hire
3533,1690,2026-05-07,279900.0,13.9,USD,Merit Increase
3534,1691,2023-08-18,170500.0,5.1,USD,Hire
3535,1691,2025-09-28,174900.0,23.1,USD,Adjustment
3536,1692,2020-07-05,109900.0,17.7,USD,Hire
3537,1692,2023-03-11,115500.0,11.6,USD,Merit Increase
