review_id,employee_id,review_year,rating,score,goals_met_pct,manager_recommendation,review_date
2882,1446,2024,Exceeds,4.6,41.8,Promote,2024-12-12
2883,1446,2025,Exceeds,4.1,91.1,Retain,2025-12-27
2884,1448,2024,Meets,3.5,61.2,Retain,2024-12-26
2885,1449,2023,Meets,3.0,65.7,Retain,2023-11-28
2886,1449,2024,Meets,3.3,78.5,Retain,2024-11-10
2887,1449,2025,Meets,3.7,88.1,Retain,2025-11-28
2888,1450,2023,Below,2.5,69.0,PIP,2023-12-23
2889,1450,2024,Meets,3.1,44.2,Retain,2024-12-23
2890,1450,2025,Exceeds,4.6,76.6,Promote,2025-12-06
2891,1451,2023,Meets,2.8,85.6,Retain,2023-11-17
2892,1451,2024,Meets,3.9,76.2,Retain,2024-11-25
2893,1451,2025,Meets,3.5,40.8,Retain,2025-12-27
2894,1452,2023,Below,2.0,60.1,PIP,2023-12-26
2895,1452,2024,Meets,3.7,56.0,Retain,2024-11-03
2896,1452,2025,Meets,3.4,78.0,Retain,2025-12-17
2897,1453,2023,Exceeds,4.5,99.2,Retain,2023-11-07
2898,1453,2024,Meets,3.7,60.7,Retain,2024-11-13
2899,1453,2025,Meets,3.6,74.9,Retain,2025-11-27
2900,1455,2023,Meets,3.3,64.1,Retain,2023-12-16
2901,1455,2024,Exceeds,4.6,93.4,Promote,2024-11-14
2902,1455,2025,Meets,3.3,75.1,Retain,2025-12-23
2903,1456,2023,Meets,3.8,51.6,Retain,2023-12-03
2904,1456,2024,Meets,3.1,42.9,Retain,2024-12-16
2905,1456,2025,Below,1.9,66.5,PIP,2025-12-26
2906,1457,2023,Exceeds,4.6,87.7,Promote,2023-12-07
2907,1457,2024,PIP,1.4,94.6,PIP,2024-12-05
2908,1457,2025,Meets,3.0,47.0,Retain,2025-12-06
2909,1458,2023,Below,1.8,68.9,Retain,2023-11-07
2910,1458,2024,Meets,3.4,54.2,Retain,2024-11-11
2911,1458,2025,Meets,3.6,51.5,Retain,2025-11-16
2912,1459,2023,Meets,3.8,64.6,Retain,2023-11-10
2913,1459,2024,Below,2.3,80.6,PIP,2024-12-27
2914,1459,2025,Exceeds,4.4,79.4,Promote,2025-11-15
2915,1460,2024,Meets,3.5,70.4,Retain,2024-12-02
2916,1460,2025,Meets,3.7,83.7,Retain,2025-11-21
2917,1461,2023,Exceeds,4.5,95.7,Retain,2023-12-22
2918,1461,2024,Exceeds,5.0,73.6,Promote,2024-11-03
2919,1461,2025,Exceeds,4.9,41.9,Retain,2025-11-15
2920,1462,2024,Meets,3.3,72.0,Retain,2024-11-28
2921,1462,2025,Meets,3.1,54.6,Retain,2025-12-03
2922,1465,2024,Exceeds,4.2,94.3,Promote,2024-11-05
2923,1465,2025,Meets,3.8,87.5,Retain,2025-11-21
2924,1466,2023,Meets,3.5,72.8,Retain,2023-12-05
2925,1466,2024,Meets,3.3,80.1,Retain,2024-11-06
2926,1466,2025,Meets,3.3,77.3,Retain,2025-11-05
2927,1467,2023,Exceeds,4.3,63.0,Retain,2023-12-16
2928,1467,2024,Meets,3.9,76.3,Retain,2024-11-14
2929,1467,2025,Exceeds,4.8,63.5,Retain,2025-11-18
2930,1468,2023,Meets,3.5,96.1,Retain,2023-12-16
2931,1468,2024,Exceeds,4.2,40.6,Promote,2024-11-27
2932,1468,2025,Exceeds,4.3,93.6,Promote,2025-12-05
2933,1469,2023,Meets,3.7,62.5,Retain,2023-12-01
2934,1469,2024,Meets,3.8,79.7,Retain,2024-11-13
2935,1469,2025,Meets,2.9,48.4,Retain,2025-11-09
2936,1470,2023,Meets,3.7,90.6,Retain,2023-12-20
2937,1470,2024,Below,2.7,69.6,Retain,2024-11-01
2938,1470,2025,Meets,3.6,46.6,Retain,2025-12-17
2939,1472,2023,Meets,2.9,52.8,Retain,2023-11-01
2940,1472,2024,Meets,3.0,95.7,Retain,2024-11-15
2941,1472,2025,Below,2.1,80.3,PIP,2025-12-17
2942,1474,2023,Meets,3.6,83.2,Retain,2023-11-15
2943,1474,2024,Meets,3.3,83.5,Retain,2024-12-20
2944,1474,2025,Below,2.4,58.2,PIP,2025-11-03
2945,1475,2024,Meets,3.4,43.4,Retain,2024-12-19
2946,1475,2025,Meets,3.5,94.8,Retain,2025-12-07
2947,1476,2024,Below,2.1,89.4,Retain,2024-11-21
2948,1476,2025,Meets,3.1,79.3,Retain,2025-11-13
2949,1477,2023,Below,2.4,81.7,Retain,2023-12-24
2950,1477,2024,Exceeds,4.6,42.5,Promote,2024-12-10
2951,1477,2025,Meets,3.4,43.0,Retain,2025-11-01
2952,1479,2023,Exceeds,4.3,58.0,Retain,2023-11-05
2953,1480,2024,Below,2.6,82.3,Retain,2024-12-25
2954,1480,2025,Meets,3.6,75.6,Retain,2025-12-17
2955,1481,2023,PIP,1.4,86.3,Exit,2023-12-26
2956,1481,2024,Meets,3.8,79.1,Retain,2024-11-10
2957,1481,2025,Meets,3.2,45.5,Retain,2025-11-19
2958,1482,2023,Below,1.9,67.8,PIP,2023-12-01
2959,1482,2024,Meets,2.9,75.0,Retain,2024-11-04
2960,1482,2025,Below,2.4,92.5,Retain,2025-12-18
2961,1483,2023,Exceeds,4.5,72.4,Retain,2023-11-06
2962,1483,2024,Meets,3.8,59.0,Retain,2024-11-15
2963,1483,2025,Meets,2.9,98.4,Retain,2025-11-13
2964,1484,2025,Below,2.7,94.4,PIP,2025-11-22
2965,1488,2024,Meets,3.4,93.3,Retain,2024-11-20
2966,1488,2025,Meets,3.4,88.8,Retain,2025-12-20
2967,1489,2023,Exceeds,4.1,83.1,Promote,2023-12-27
2968,1489,2024,Meets,3.8,95.8,Retain,2024-12-14
2969,1489,2025,Exceeds,4.7,68.0,Promote,2025-11-21
2970,1490,2023,Exceeds,4.3,75.0,Retain,2023-12-01
2971,1490,2024,Meets,3.4,82.5,Retain,2024-12-06
2972,1490,2025,PIP,1.5,67.9,Exit,2025-12-27
2973,1491,2023,Exceeds,4.1,78.3,Promote,2023-11-14
2974,1491,2024,Meets,3.1,47.2,Retain,2024-12-02
2975,1491,2025,Meets,3.0,93.6,Retain,2025-11-10
2976,1493,2023,Meets,3.2,61.0,Retain,2023-12-20
2977,1493,2024,Meets,3.7,61.0,Retain,2024-12-25
2978,1493,2025,Meets,3.6,65.9,Retain,2025-12-09
2979,1494,2023,Meets,3.3,51.6,Retain,2023-12-19
2980,1494,2024,Meets,3.0,40.6,Retain,2024-11-03
2981,1494,2025,Meets,2.9,40.6,Retain,2025-11-25
2982,1496,2024,Meets,2.8,48.1,Retain,2024-11-03
2983,1496,2025,Meets,3.8,79.0,Retain,2025-12-09
2984,1497,2023,Meets,3.1,59.0,Retain,2023-12-28
2985,1498,2023,Exceeds,4.8,65.4,Promote,2023-11-12
2986,1498,2024,Meets,3.8,72.8,Retain,2024-11-21
2987,1498,2025,Meets,3.4,95.7,Retain,2025-11-12
2988,1499,2023,Below,2.7,50.4,PIP,2023-12-08
2989,1499,2024,Exceeds,4.1,44.9,Promote,2024-12-15
2990,1499,2025,Exceeds,4.9,60.2,Retain,2025-12-05
2991,1500,2024,Exceeds,4.4,95.3,Retain,2024-12-19
2992,1500,2025,Meets,3.5,66.3,Retain,2025-11-12
2993,1501,2023,Meets,2.9,77.2,Retain,2023-12-22
2994,1501,2024,Meets,3.0,48.3,Retain,2024-12-13
2995,1501,2025,Exceeds,4.8,79.8,Retain,2025-12-10
2996,1502,2023,Meets,3.2,57.6,Retain,2023-12-11
2997,1502,2024,Below,1.9,45.0,PIP,2024-12-03
2998,1502,2025,Meets,3.8,80.5,Retain,2025-12-09
2999,1504,2023,Meets,3.8,91.9,Retain,2023-12-20
3000,1504,2024,Meets,3.7,92.6,Retain,2024-12-24
3001,1504,2025,Meets,3.9,98.4,Retain,2025-12-01
3002,1505,2023,Below,2.2,58.0,Retain,2023-11-11
3003,1505,2024,Meets,3.4,79.7,Retain,2024-12-16
3004,1505,2025,Meets,3.8,51.9,Retain,2025-12-15
3005,1506,2023,Meets,3.7,48.3,Retain,2023-12-02
3006,1506,2024,Exceeds,4.5,67.9,Promote,2024-12-20
3007,1506,2025,Exceeds,4.2,67.1,Retain,2025-12-25
3008,1507,2023,Meets,3.2,40.1,Retain,2023-11-14
3009,1507,2024,Meets,3.6,79.3,Retain,2024-12-01
3010,1507,2025,Meets,3.7,74.1,Retain,2025-12-13
3011,1508,2023,PIP,1.2,93.3,Exit,2023-11-06
3012,1508,2024,Exceeds,4.8,91.4,Promote,2024-11-14
3013,1508,2025,Exceeds,4.7,87.5,Promote,2025-11-21
3014,1509,2023,Exceeds,4.6,71.6,Promote,2023-12-11
3015,1509,2024,Below,1.8,48.8,Retain,2024-11-10
3016,1509,2025,Meets,2.9,56.7,Retain,2025-12-28
3017,1510,2025,Below,2.2,56.9,Retain,2025-12-07
3018,1511,2024,Meets,3.9,80.6,Retain,2024-12-19
3019,1511,2025,Meets,3.9,68.3,Retain,2025-11-18
3020,1512,2023,Meets,3.6,40.0,Retain,2023-11-08
3021,1512,2024,Meets,2.9,54.2,Retain,2024-12-28
3022,1512,2025,Meets,3.7,53.0,Retain,2025-12-22
3023,1513,2023,Meets,3.8,77.3,Retain,2023-12-18
3024,1513,2024,Exceeds,4.1,40.5,Retain,2024-11-27
3025,1513,2025,Meets,3.5,81.2,Retain,2025-12-01
3026,1514,2023,Exceeds,4.5,93.9,Promote,2023-12-23
3027,1514,2024,Below,2.2,62.7,PIP,2024-11-14
3028,1514,2025,Exceeds,4.6,67.0,Promote,2025-12-14
3029,1516,2023,Meets,3.0,40.8,Retain,2023-11-11
3030,1516,2024,PIP,1.4,46.3,Exit,2024-11-10
3031,1516,2025,Exceeds,4.5,81.9,Retain,2025-11-25
3032,1518,2025,Below,2.6,88.2,PIP,2025-12-13
3033,1519,2023,Meets,2.8,94.0,Retain,2023-12-02
3034,1519,2024,Meets,3.1,72.4,Retain,2024-11-06
3035,1519,2025,Meets,3.0,85.2,Retain,2025-12-12
3036,1520,2023,Exceeds,4.7,48.6,Promote,2023-11-14
3037,1520,2024,Below,2.7,54.6,PIP,2024-11-06
3038,1520,2025,Meets,3.5,82.9,Retain,2025-12-28
3039,1521,2023,Exceeds,4.2,85.7,Promote,2023-11-12
3040,1521,2024,Exceeds,4.4,90.9,Promote,2024-12-13
3041,1521,2025,Meets,3.6,47.2,Retain,2025-12-04
3042,1523,2023,Below,2.4,68.7,PIP,2023-12-14
3043,1523,2024,PIP,1.6,52.0,Exit,2024-12-05
3044,1523,2025,Meets,3.2,85.7,Retain,2025-11-18
3045,1524,2024,Meets,3.5,47.4,Retain,2024-11-05
3046,1524,2025,Meets,3.1,81.2,Retain,2025-12-16
3047,1526,2023,Meets,2.9,99.2,Retain,2023-11-18
3048,1526,2024,Below,2.2,41.1,PIP,2024-11-11
3049,1526,2025,Meets,3.3,77.9,Retain,2025-12-14
3050,1527,2023,Meets,3.8,40.3,Retain,2023-12-19
3051,1527,2024,Meets,3.3,63.2,Retain,2024-11-03
3052,1527,2025,PIP,1.0,55.8,PIP,2025-12-17
3053,1529,2023,Below,2.5,41.5,PIP,2023-12-21
3054,1529,2024,Meets,3.6,84.1,Retain,2024-11-26
3055,1529,2025,Below,1.9,53.3,PIP,2025-12-08
3056,1530,2023,Meets,3.6,70.4,Retain,2023-11-12
3057,1530,2024,Meets,3.5,66.5,Retain,2024-11-26
3058,1530,2025,Meets,3.1,71.5,Retain,2025-12-12
3059,1531,2023,Meets,3.7,42.2,Retain,2023-12-28
3060,1531,2024,PIP,1.3,53.4,PIP,2024-12-21
3061,1531,2025,Below,2.7,82.1,PIP,2025-12-24
3062,1532,2023,Meets,3.7,48.0,Retain,2023-11-02
3063,1532,2024,Meets,3.5,60.7,Retain,2024-12-11
3064,1532,2025,Meets,2.8,71.0,Retain,2025-12-18
3065,1534,2023,Exceeds,4.8,88.2,Promote,2023-12-09
3066,1534,2024,Meets,3.9,57.5,Retain,2024-11-14
3067,1534,2025,Exceeds,4.3,93.6,Promote,2025-12-07
3068,1535,2023,Meets,3.8,93.9,Retain,2023-11-24
3069,1535,2024,Exceeds,4.5,76.9,Retain,2024-11-11
3070,1535,2025,Below,2.2,75.7,PIP,2025-11-01
3071,1536,2023,Meets,3.7,81.5,Retain,2023-11-18
3072,1536,2024,Meets,3.2,65.6,Retain,2024-11-21
3073,1536,2025,Meets,3.2,72.5,Retain,2025-12-12
3074,1538,2023,Meets,3.9,51.6,Retain,2023-12-01
3075,1538,2024,Meets,3.7,72.4,Retain,2024-12-26
3076,1538,2025,Meets,3.3,68.0,Retain,2025-12-04
3077,1539,2024,Meets,3.7,84.0,Retain,2024-11-14
3078,1539,2025,Exceeds,4.2,43.1,Promote,2025-11-28
3079,1540,2023,Exceeds,4.8,61.2,Retain,2023-11-08
3080,1540,2024,Below,1.8,96.5,Retain,2024-12-27
3081,1540,2025,Below,2.1,94.7,PIP,2025-12-12
3082,1541,2023,Meets,3.3,56.4,Retain,2023-11-08
3083,1541,2024,PIP,1.3,92.3,PIP,2024-11-13
3084,1541,2025,Exceeds,4.3,43.3,Promote,2025-11-08
3085,1542,2023,PIP,1.2,53.2,PIP,2023-12-20
3086,1542,2024,Meets,3.8,48.1,Retain,2024-12-15
3087,1542,2025,Below,2.6,86.8,Retain,2025-12-20
3088,1544,2024,Meets,3.3,66.5,Retain,2024-11-13
3089,1545,2023,PIP,1.3,72.3,PIP,2023-11-11
3090,1545,2024,Meets,3.8,62.3,Retain,2024-11-26
3091,1545,2025,PIP,1.1,45.8,PIP,2025-12-07
3092,1547,2023,Exceeds,4.1,46.2,Retain,2023-11-02
3093,1547,2024,Meets,3.5,60.3,Retain,2024-11-14
3094,1547,2025,Meets,3.2,89.6,Retain,2025-11-20
3095,1548,2025,Meets,3.6,95.0,Retain,2025-11-03
3096,1549,2023,Exceeds,4.3,98.4,Promote,2023-11-18
3097,1549,2024,Below,2.0,61.2,Retain,2024-12-15
3098,1549,2025,Exceeds,4.3,90.4,Retain,2025-12-19
3099,1553,2023,Exceeds,4.1,41.4,Promote,2023-11-18
3100,1553,2024,Meets,3.1,79.9,Retain,2024-11-23
3101,1553,2025,Meets,3.6,88.9,Retain,2025-12-27
3102,1554,2023,Meets,3.5,84.2,Retain,2023-12-19
3103,1554,2024,Meets,3.7,87.5,Retain,2024-11-01
3104,1554,2025,Meets,3.4,44.1,Retain,2025-12-10
3105,1555,2023,Meets,3.3,46.6,Retain,2023-11-19
3106,1555,2024,Exceeds,4.5,71.9,Retain,2024-11-13
3107,1555,2025,Meets,3.8,64.5,Retain,2025-11-18
3108,1560,2023,Meets,3.2,79.0,Retain,2023-12-25
3109,1560,2024,Exceeds,4.9,99.9,Promote,2024-11-20
3110,1560,2025,Exceeds,4.6,69.1,Retain,2025-11-11
3111,1561,2023,Meets,3.6,83.9,Retain,2023-12-20
3112,1561,2024,Meets,3.0,91.4,Retain,2024-12-08
3113,1561,2025,Below,2.1,95.9,PIP,2025-12-22
3114,1563,2024,Meets,3.1,70.2,Retain,2024-11-13
3115,1564,2025,PIP,1.2,60.1,Exit,2025-11-02
3116,1565,2023,Meets,3.6,67.7,Retain,2023-11-17
3117,1565,2024,Meets,3.7,44.1,Retain,2024-11-20
3118,1565,2025,Below,2.3,61.0,PIP,2025-12-01
3119,1566,2025,Meets,3.3,95.2,Retain,2025-11-16
3120,1567,2023,Meets,2.8,87.4,Retain,2023-11-09
3121,1567,2024,Meets,3.4,50.3,Retain,2024-12-23
3122,1567,2025,Exceeds,4.4,89.3,Promote,2025-12-24
3123,1569,2023,PIP,1.6,52.5,PIP,2023-11-12
3124,1570,2024,Meets,3.0,50.6,Retain,2024-12-19
3125,1570,2025,Exceeds,4.6,84.0,Promote,2025-11-25
3126,1571,2023,Meets,3.7,54.8,Retain,2023-11-03
3127,1571,2024,Exceeds,4.7,40.7,Promote,2024-12-25
3128,1571,2025,Below,2.3,66.1,PIP,2025-12-23
3129,1572,2023,Exceeds,4.8,45.2,Retain,2023-12-16
3130,1572,2024,Meets,3.6,92.9,Retain,2024-12-06
3131,1572,2025,Meets,3.2,98.9,Retain,2025-12-18
3132,1573,2024,Meets,3.2,57.4,Retain,2024-12-24
3133,1573,2025,Meets,3.7,56.1,Retain,2025-12-13
3134,1574,2023,Meets,2.8,52.7,Retain,2023-12-23
3135,1574,2024,Meets,3.5,49.5,Retain,2024-11-23
3136,1574,2025,Meets,3.1,98.6,Retain,2025-11-05
3137,1575,2023,Below,1.8,45.4,PIP,2023-12-03
3138,1575,2024,Meets,3.4,71.3,Retain,2024-12-01
3139,1575,2025,Meets,3.5,50.7,Retain,2025-11-28
3140,1578,2023,Exceeds,4.9,51.5,Promote,2023-11-24
3141,1578,2024,Exceeds,4.9,46.7,Promote,2024-11-12
3142,1580,2023,Below,2.7,47.8,Retain,2023-12-24
3143,1580,2024,Meets,3.0,93.6,Retain,2024-12-12
3144,1580,2025,Meets,3.0,46.2,Retain,2025-12-21
3145,1581,2023,Meets,3.4,93.8,Retain,2023-12-05
3146,1581,2024,Meets,3.5,81.4,Retain,2024-12-23
3147,1581,2025,Meets,3.3,82.8,Retain,2025-11-05
3148,1582,2023,Meets,3.9,81.0,Retain,2023-11-25
3149,1582,2024,Meets,3.7,80.9,Retain,2024-12-21
3150,1582,2025,Meets,2.9,94.5,Retain,2025-11-14
3151,1583,2023,Meets,3.7,75.9,Retain,2023-11-28
3152,1583,2024,Exceeds,4.9,52.5,Retain,2024-12-13
3153,1583,2025,Exceeds,4.2,41.9,Retain,2025-11-23
3154,1584,2023,Meets,3.4,85.5,Retain,2023-12-12
3155,1584,2024,Meets,2.9,54.8,Retain,2024-11-09
3156,1584,2025,Meets,3.7,89.8,Retain,2025-11-04
3157,1585,2025,Exceeds,4.5,43.8,Promote,2025-11-02
3158,1586,2024,Meets,2.9,99.1,Retain,2024-11-15
3159,1586,2025,Exceeds,4.2,50.6,Retain,2025-12-12
3160,1588,2025,Meets,3.6,84.2,Retain,2025-11-25
3161,1589,2023,Meets,3.8,71.8,Retain,2023-11-08
3162,1589,2024,PIP,1.0,72.3,Exit,2024-11-02
3163,1589,2025,Exceeds,4.8,46.8,Promote,2025-12-12
3164,1590,2025,Exceeds,4.1,63.9,Retain,2025-12-12
3165,1593,2023,Meets,3.5,98.5,Retain,2023-11-01
3166,1593,2024,Meets,2.9,46.1,Retain,2024-11-03
3167,1593,2025,Exceeds,4.7,67.9,Retain,2025-11-26
3168,1595,2025,Meets,3.9,49.1,Retain,2025-11-13
3169,1596,2023,Exceeds,4.5,44.9,Promote,2023-11-21
3170,1596,2024,Meets,2.9,56.2,Retain,2024-12-15
3171,1596,2025,Below,2.5,52.5,PIP,2025-12-01
3172,1597,2023,Meets,3.6,84.2,Retain,2023-12-22
3173,1597,2024,Meets,3.4,45.5,Retain,2024-12-02
3174,1597,2025,Meets,3.2,73.9,Retain,2025-11-21
3175,1598,2023,Meets,2.9,95.1,Retain,2023-11-12
3176,1598,2024,Meets,2.9,98.4,Retain,2024-12-05
3177,1598,2025,Meets,3.4,44.7,Retain,2025-12-07
3178,1599,2023,Meets,3.8,53.4,Retain,2023-12-11
3179,1599,2024,Below,1.9,42.8,PIP,2024-11-08
3180,1599,2025,Meets,3.2,70.0,Retain,2025-12-02
3181,1600,2023,Exceeds,4.3,49.0,Promote,2023-11-21
3182,1600,2024,PIP,1.4,82.4,Exit,2024-12-03
3183,1600,2025,Meets,3.3,60.9,Retain,2025-12-15
3184,1601,2023,Below,2.6,93.1,Retain,2023-11-06
3185,1601,2024,Meets,3.2,69.2,Retain,2024-11-23
3186,1601,2025,Meets,2.8,87.7,Retain,2025-11-21
3187,1602,2024,Exceeds,4.5,99.0,Promote,2024-11-28
3188,1603,2023,Meets,3.8,40.9,Retain,2023-12-27
3189,1603,2024,PIP,1.6,60.7,PIP,2024-12-06
3190,1603,2025,PIP,1.4,63.0,PIP,2025-11-16
3191,1604,2025,Below,1.8,80.1,Retain,2025-11-16
3192,1605,2023,Meets,3.1,54.9,Retain,2023-12-06
3193,1605,2024,Exceeds,4.5,91.2,Promote,2024-11-02
3194,1605,2025,Exceeds,4.3,97.9,Retain,2025-11-26
3195,1606,2023,Meets,3.1,90.9,Retain,2023-12-17
3196,1606,2024,Exceeds,4.3,87.3,Retain,2024-11-28
3197,1606,2025,Meets,3.8,56.1,Retain,2025-12-11
3198,1608,2023,Exceeds,4.6,86.0,Promote,2023-11-19
3199,1608,2024,Meets,3.4,75.1,Retain,2024-11-17
3200,1608,2025,Below,1.9,59.9,Retain,2025-12-07
3201,1609,2023,Meets,3.0,72.7,Retain,2023-12-04
3202,1610,2024,Exceeds,4.2,80.2,Retain,2024-12-20
3203,1610,2025,PIP,1.2,80.9,Exit,2025-11-02
3204,1611,2023,Meets,3.6,96.9,Retain,2023-12-08
3205,1611,2024,PIP,1.5,82.8,PIP,2024-12-09
3206,1611,2025,PIP,1.5,86.3,Exit,2025-12-14
3207,1613,2023,Below,2.3,69.9,Retain,2023-11-15
3208,1613,2024,Meets,2.8,48.7,Retain,2024-12-26
3209,1613,2025,Meets,3.1,66.4,Retain,2025-11-05
3210,1614,2023,Exceeds,5.0,98.6,Promote,2023-12-16
3211,1614,2024,Exceeds,4.8,52.8,Promote,2024-12-19
3212,1614,2025,Exceeds,4.2,87.7,Promote,2025-11-12
3213,1615,2023,Meets,3.3,49.9,Retain,2023-11-25
3214,1615,2024,Exceeds,4.7,94.3,Promote,2024-11-25
3215,1615,2025,PIP,1.5,54.4,PIP,2025-11-09
3216,1616,2023,Below,2.0,61.2,Retain,2023-11-07
3217,1616,2024,Meets,3.0,66.8,Retain,2024-12-14
3218,1616,2025,PIP,1.1,72.3,Exit,2025-12-13
3219,1617,2023,Meets,3.4,62.7,Retain,2023-11-24
3220,1617,2024,Exceeds,4.6,95.7,Promote,2024-12-19
3221,1617,2025,Meets,3.3,71.5,Retain,2025-12-05
3222,1618,2023,PIP,1.2,63.2,PIP,2023-12-28
3223,1618,2024,Below,2.6,98.7,Retain,2024-12-23
3224,1618,2025,Meets,3.0,82.9,Retain,2025-12-12
3225,1620,2025,Exceeds,5.0,72.0,Retain,2025-11-21
3226,1621,2023,Meets,3.2,92.8,Retain,2023-12-27
3227,1621,2024,PIP,1.1,83.3,Exit,2024-11-21
3228,1621,2025,Meets,3.5,69.3,Retain,2025-11-05
3229,1622,2023,Meets,3.0,92.7,Retain,2023-11-24
3230,1622,2024,Meets,3.0,71.4,Retain,2024-11-25
3231,1622,2025,Meets,3.9,74.0,Retain,2025-12-15
3232,1623,2023,Meets,3.8,68.6,Retain,2023-12-25
3233,1623,2024,Meets,3.8,50.2,Retain,2024-11-28
3234,1623,2025,Meets,3.5,47.4,Retain,2025-12-07
3235,1625,2025,Meets,3.7,47.7,Retain,2025-11-20
3236,1626,2023,Meets,3.7,76.6,Retain,2023-12-18
3237,1626,2024,Meets,3.7,69.1,Retain,2024-11-14
3238,1626,2025,Exceeds,4.8,88.8,Retain,2025-12-11
3239,1627,2023,Exceeds,4.3,60.6,Promote,2023-11-14
3240,1627,2024,Meets,3.7,44.5,Retain,2024-12-25
3241,1627,2025,Meets,3.8,59.1,Retain,2025-12-15
3242,1628,2025,Meets,3.4,62.5,Retain,2025-12-02
3243,1629,2023,Meets,2.9,68.4,Retain,2023-11-26
3244,1629,2024,Meets,3.0,83.1,Retain,2024-12-03
3245,1629,2025,Below,2.2,41.8,PIP,2025-12-14
3246,1630,2023,Exceeds,4.5,54.5,Retain,2023-12-22
3247,1630,2024,Exceeds,4.7,70.3,Promote,2024-11-19
3248,1630,2025,Meets,3.4,92.4,Retain,2025-11-22
3249,1631,2023,Exceeds,4.8,71.2,Retain,2023-11-11
3250,1631,2024,Meets,3.1,71.7,Retain,2024-12-04
3251,1631,2025,Exceeds,4.5,80.1,Retain,2025-11-26
3252,1632,2024,Meets,2.9,82.5,Retain,2024-12-17
3253,1632,2025,Meets,3.9,60.0,Retain,2025-12-18
3254,1633,2023,Meets,3.1,66.6,Retain,2023-11-18
3255,1633,2024,Meets,3.2,66.3,Retain,2024-12-12
3256,1633,2025,Exceeds,4.1,93.9,Promote,2025-12-20
3257,1634,2023,Meets,3.8,96.5,Retain,2023-12-15
3258,1634,2024,Meets,2.8,77.7,Retain,2024-11-18
3259,1634,2025,Below,2.7,83.3,Retain,2025-11-18
3260,1635,2024,Meets,3.0,72.7,Retain,2024-11-01
3261,1635,2025,Exceeds,4.3,85.3,Promote,2025-12-07
3262,1636,2023,Below,2.0,67.6,PIP,2023-12-06
3263,1636,2024,Meets,2.9,84.4,Retain,2024-12-03
3264,1638,2023,Meets,3.1,78.4,Retain,2023-12-12
3265,1638,2024,Meets,3.3,76.1,Retain,2024-12-07
3266,1638,2025,Below,2.1,62.9,Retain,2025-11-26
3267,1639,2023,Meets,3.2,54.3,Retain,2023-11-01
3268,1639,2024,PIP,1.5,99.3,PIP,2024-11-24
3269,1639,2025,Below,2.5,53.9,Retain,2025-11-11
3270,1640,2025,Below,2.1,61.9,Retain,2025-11-14
3271,1641,2024,Meets,2.8,74.8,Retain,2024-12-11
3272,1641,2025,Exceeds,4.5,76.6,Promote,2025-11-06
3273,1642,2023,Meets,3.8,40.2,Retain,2023-12-16
3274,1642,2024,Exceeds,4.8,56.6,Promote,2024-11-07
3275,1643,2023,Meets,3.0,71.7,Retain,2023-11-07
3276,1643,2024,Meets,3.7,68.5,Retain,2024-12-17
3277,1643,2025,Below,2.5,53.1,PIP,2025-11-14
3278,1644,2023,Meets,3.0,93.3,Retain,2023-11-23
3279,1644,2024,Meets,3.4,59.4,Retain,2024-11-10
3280,1644,2025,Meets,2.9,68.2,Retain,2025-12-13
3281,1645,2023,Meets,2.9,53.0,Retain,2023-11-24
3282,1645,2024,Exceeds,4.3,50.1,Retain,2024-12-25
3283,1645,2025,PIP,1.5,45.7,PIP,2025-12-01
3284,1647,2024,Exceeds,4.7,74.5,Promote,2024-12-23
3285,1647,2025,Below,2.3,76.3,PIP,2025-12-25
3286,1651,2023,PIP,1.5,89.4,PIP,2023-12-04
3287,1651,2024,Exceeds,4.9,97.6,Retain,2024-11-25
3288,1653,2024,Exceeds,4.1,59.7,Promote,2024-11-13
3289,1653,2025,PIP,1.3,61.6,Exit,2025-12-24
3290,1654,2023,Meets,3.7,78.6,Retain,2023-11-18
3291,1654,2024,Meets,3.5,70.7,Retain,2024-11-20
3292,1654,2025,Exceeds,4.4,83.3,Promote,2025-12-25
3293,1655,2023,Exceeds,4.1,53.6,Retain,2023-12-26
3294,1655,2024,Meets,2.8,69.5,Retain,2024-12-21
3295,1655,2025,Meets,3.4,47.0,Retain,2025-12-01
3296,1656,2025,Meets,3.6,53.7,Retain,2025-12-17
3297,1659,2023,PIP,1.2,46.5,PIP,2023-11-11
3298,1659,2024,Below,1.9,72.7,Retain,2024-12-06
3299,1659,2025,Meets,3.0,44.6,Retain,2025-11-03
3300,1660,2023,PIP,1.7,41.9,PIP,2023-12-17
3301,1660,2024,Meets,3.5,81.6,Retain,2024-12-09
3302,1660,2025,Meets,3.8,57.3,Retain,2025-11-04
3303,1661,2023,Meets,3.6,78.2,Retain,2023-11-25
3304,1661,2024,Meets,2.9,86.8,Retain,2024-12-23
3305,1661,2025,Exceeds,4.7,82.4,Retain,2025-11-02
3306,1663,2023,Meets,3.5,100.0,Retain,2023-11-26
3307,1663,2024,PIP,1.5,82.7,Exit,2024-11-01
3308,1663,2025,Meets,3.1,89.6,Retain,2025-12-12
3309,1664,2025,Meets,3.0,84.7,Retain,2025-11-04
3310,1665,2023,Meets,3.2,60.7,Retain,2023-12-19
3311,1665,2024,Meets,3.2,41.8,Retain,2024-11-07
3312,1665,2025,Meets,2.9,95.9,Retain,2025-12-15
